site_code,week_start,search_term,search_frequency_rank,clicked_asin_1,click_share_1,conversion_share_1,clicked_asin_2,click_share_2,conversion_share_2,clicked_asin_3,click_share_3,conversion_share_3
amz_us,2026-03-01,shower water filter for hard water,343751,B01MUBU0YC,0.2828,0.2895,B0D8RGF49F,0.0707,0.0526,,,
amz_us,2026-03-01,aquahomegroup shower filter,362598,B095K84L6H,0.3670,0.3103,,,,,,
amz_us,2026-03-01,aqua home group shower filter,370764,B095K84L6H,0.4293,0.2264,,,,,,
amz_us,2026-03-01,shower filter for hair and skin,409082,B01MUBU0YC,0.2335,0.2424,,,,,,
amz_us,2026-03-01,aquabliss high output revitalizing shower filter,493151,B01MUBU0YC,0.7554,0.5789,B0CN2L49P5,0.0576,0.0263,,,
amz_us,2026-03-01,water shower filter,496815,B01MUBU0YC,0.3333,0.2353,B0DP3MGJLY,0.0507,0.0000,,,
amz_us,2026-03-01,organic jaguar shower filter,504291,B01MUBU0YC,0.0809,0.0417,B0CN2L49P5,0.0221,0.0417,,,
amz_us,2026-03-01,shower head filters to remove toxic chemicals,587363,B01MUBU0YC,0.2735,0.1250,B095K84L6H,0.0940,0.1250,B0D8RGF49F,0.0684,0.1250
amz_us,2026-03-01,crystal quest shower filter,643001,B01MUBU0YC,0.1402,0.0588,,,,,,
amz_us,2026-03-01,ion drops shower head filters,661816,B0FCY6QVXC,0.2019,0.1481,B0FP1KQD7W,0.1346,0.0000,,,
amz_us,2026-03-01,weaqua shower filter,695285,B0D8RGF49F,0.2121,0.1667,,,,,,
amz_us,2026-03-01,hard water shower head filter,702410,B01MUBU0YC,0.1939,0.0000,B0CN2L49P5,0.0816,0.1053,,,
amz_us,2026-03-01,shower head filters for hard water,765440,B01MUBU0YC,0.2889,0.0588,B0CL4SVJQ3,0.1111,0.0000,,,
amz_us,2026-03-01,inline shower filter,765440,B01MUBU0YC,0.2778,0.3000,B0CN2L49P5,0.0778,0.1000,,,
amz_us,2026-03-01,aqua bliss shower filter,791681,B01MUBU0YC,0.5172,0.2400,,,,,,
amz_us,2026-03-01,aqua earth shower filter,791681,B01MUBU0YC,0.1494,0.0000,,,,,,
amz_us,2026-03-01,berkey shower filter,830223,B01MUBU0YC,0.1807,0.3333,,,,,,
amz_us,2026-03-01,canopy shower filter,883481,B0CJ3G16QZ,0.2179,0.0000,,,,,,
amz_us,2026-03-01,korabeauticals aquashield shower filter,971138,B01MUBU0YC,0.5070,0.4615,B0F484VQDZ,0.0845,0.0769,,,
amz_us,2026-03-01,weddell duo shower filter,999554,B01MUBU0YC,0.0435,0.0000,,,,,,
amz_us,2026-03-01,carbon shower head filter,1061221,B01MUBU0YC,0.2308,0.1429,B0D8RGF49F,0.1692,0.0000,B095K84L6H,0.1077,0.0000
amz_us,2026-03-01,shower head filter with handheld,1061221,B0BJDPJNN3,0.1231,0.2308,B0D14G64QF,0.1231,0.0000,B0CL4SVJQ3,0.1077,0.0000
amz_us,2026-03-01,sproos shower filter,1061221,B0DP64CGDV,0.1385,0.0000,,,,,,
amz_us,2026-03-01,well water shower head filter,1077900,B01MUBU0YC,0.2188,0.3000,B0CL4SVJQ3,0.0938,0.1000,,,
amz_us,2026-03-01,travel shower filter,1077900,B01MUBU0YC,0.1719,0.2000,,,,,,
amz_us,2026-03-01,shower filter for well water,1094953,B01MUBU0YC,0.3175,0.2308,,,,,,
amz_us,2026-03-01,kdf shower filter,1094953,B01MUBU0YC,0.1746,0.2500,,,,,,
amz_us,2026-03-01,portable shower filter for travel,1112783,B01MUBU0YC,0.1290,0.0000,,,,,,
amz_us,2026-03-01,best shower filter,1131208,B01MUBU0YC,0.2951,0.1250,B095K84L6H,0.0984,0.0000,,,
amz_us,2026-03-01,joilee showerhead filter,1131208,B0BM4CX6F2,0.4262,0.0000,,,,,,
amz_us,2026-03-01,universal shower filter,1169745,B01MUBU0YC,0.3390,0.4000,,,,,,
amz_us,2026-03-01,shower head filter for well water,1210959,B01MUBU0YC,0.1754,0.1000,B0D8RGF49F,0.0702,0.0000,,,
amz_us,2026-03-01,carbon shower filter,1232650,B01MUBU0YC,0.3214,0.3000,B095K84L6H,0.1250,0.1000,,,
amz_us,2026-03-01,black shower filter,1278446,B0CN2L49P5,0.4444,0.3333,,,,,,
amz_us,2026-03-01,"aquabliss high output revitalizing shower filter - reduces dry itchy skin, dandruff, eczema, and dra",1278446,B01MUBU0YC,0.7037,0.7895,B0CN2L49P5,0.1296,0.0526,,,
amz_us,2026-03-01,aqua bliss shower filter head,1327911,B01MUBU0YC,0.6923,0.6316,B0CN2L49P5,0.0577,0.0526,,,
amz_us,2026-03-01,best shower filters for hard water,1381047,B01MUBU0YC,0.2400,0.3750,B095K84L6H,0.0600,0.1250,,,
amz_us,2026-03-01,highest rated shower filter,1408985,B01MUBU0YC,0.3265,0.0000,B095K84L6H,0.1020,0.1667,B0D8RGF49F,0.0408,0.1667
amz_us,2026-03-01,watersticks shower filter,1408985,B01MUBU0YC,0.1837,1.0000,,,,,,
amz_us,2026-03-01,everglow shower filter,1437839,B01MUBU0YC,0.0833,0.0000,,,,,,
amz_us,2026-03-01,portable shower filter,1500176,B01MUBU0YC,0.1087,0.0000,,,,,,
amz_us,2026-03-01,fluoride shower filter,1500176,B0D8RGF49F,0.2826,0.5000,B095K84L6H,0.1087,0.0000,,,
amz_us,2026-03-01,kdf 55 shower filter,1533188,B01MUBU0YC,0.0667,0.0000,,,,,,
amz_us,2026-03-01,20 stage shower filter,1533188,B01MUBU0YC,0.1556,0.1429,,,,,,
amz_us,2026-03-01,shower filter hard water,1533188,B01MUBU0YC,0.2222,0.1667,,,,,,
amz_us,2026-03-01,filterbaby pro series shower filter,1641598,B01MUBU0YC,0.0476,0.0000,,,,,,
amz_us,2026-03-01,aquabliss shower filter sf500,1641598,B01MUBU0YC,0.1190,0.0000,,,,,,
amz_us,2026-03-01,shower water filter head,1641598,B01MUBU0YC,0.1905,0.0000,B0CL4SVJQ3,0.0714,0.0000,,,
amz_us,2026-03-01,best shower filter for hard water,1680673,B01MUBU0YC,0.4634,0.5000,B095K84L6H,0.0732,0.0000,,,
amz_us,2026-03-01,cobbe shower filter,1680673,B0BJDPJNN3,0.0976,0.0769,,,,,,
amz_us,2026-03-01,water softener shower head filter,1680673,B01MUBU0YC,0.2927,0.1250,,,,,,
amz_us,2026-03-01,head shower filter,1721936,B01MUBU0YC,0.2000,0.2000,B0BJDPJNN3,0.1000,0.2000,B07Q4MYZNC,0.0500,0.0000
amz_us,2026-03-01,shower filters for hard water,1721936,B01MUBU0YC,0.3250,0.4286,,,,,,
amz_us,2026-03-01,best shower head filter,1721936,B01MUBU0YC,0.2750,0.1000,B095K84L6H,0.0500,0.1000,,,
amz_us,2026-03-01,kdf-55 shower filter,1765150,B01MUBU0YC,0.1538,0.0000,,,,,,
amz_us,2026-03-01,weaqua heavy duty no bs shower filter,1810297,B0D8RGF49F,0.1316,0.0769,,,,,,
amz_us,2026-03-01,handheld shower filter,1810297,B0BJDPJNN3,0.1842,0.0000,B0CL4SVJQ3,0.1579,0.0000,B01MUBU0YC,0.1053,0.1000
amz_us,2026-03-01,aquabliss high output shower filter,1857920,B01MUBU0YC,0.5946,0.5000,B0CN2L49P5,0.1081,0.0000,,,
amz_us,2026-03-01,cobbe shower head filter,1857920,B0BJDPJNN3,0.2432,0.1111,,,,,,
amz_us,2026-03-01,chlorine shower filter,1857920,B01MUBU0YC,0.3784,0.4444,B0CN2L49P5,0.0811,0.1111,,,
amz_us,2026-03-01,aqua shower filter,1960132,B01MUBU0YC,0.2857,0.2500,B095K84L6H,0.0857,0.0000,,,
amz_us,2026-03-01,eskin filtered shower head filter,1960132,B0DBGMKDX5,0.1714,0.0000,,,,,,
amz_us,2026-03-01,in-line shower filter,1960132,B01MUBU0YC,0.3143,0.0000,,,,,,
amz_us,2026-03-01,shower filter aquabliss,1960132,B01MUBU0YC,0.4571,0.3077,,,,,,
amz_us,2026-03-01,shower filter handheld,1960132,B01MUBU0YC,0.1143,0.2000,B0CL4SVJQ3,0.0857,0.2000,B0FNWXG9Q7,0.0857,0.0000
amz_us,2026-03-01,drivse shower filtered shower head,1960132,B0DXV88K7K,0.6857,,,,,,,
amz_us,2026-03-01,water shower head filter,2015247,B01MUBU0YC,0.1471,0.5000,B0CL4SVJQ3,0.0882,0.0000,,,
amz_us,2026-03-01,spark pod shower filter,2015247,B0BY2MPRP5,0.0882,0.0000,,,,,,
amz_us,2026-03-01,shower water filters,2015247,B01MUBU0YC,0.1765,0.1667,B0D8RGF49F,0.1176,0.0000,,,
amz_us,2026-03-01,dermoia shower filter,2015247,B01MUBU0YC,0.3824,0.3750,B0CN2L49P5,0.0882,0.1250,,,
amz_us,2026-03-01,shower filter for hair,2073397,B01MUBU0YC,0.2727,0.2500,B07Q4MYZNC,0.0606,0.0000,,,
amz_us,2026-03-01,shower filters to remove chlorine and fluoride,2073397,B01MUBU0YC,0.3030,1.0000,B0D8RGF49F,0.1818,0.0000,B0F484VQDZ,0.0909,0.0000
amz_us,2026-03-01,aquabliss sf100 shower filter,2134823,B01MUBU0YC,0.6875,0.5556,,,,,,
amz_us,2026-03-01,shower filter black,2134823,B0CN2L49P5,0.4063,0.2727,,,,,,
amz_us,2026-03-01,reverse osmosis shower filter,2199943,B01MUBU0YC,0.2258,0.0000,B095K84L6H,0.1935,0.0000,,,
amz_us,2026-03-01,sprite high output shower filter,2199943,B01MUBU0YC,0.0968,0.0000,,,,,,
amz_us,2026-03-01,shower filter with shower head,2268378,B07Q4MYZNC,0.1333,0.0000,B095K84L6H,0.1333,0.0000,B0BJDPJNN3,0.1000,0.0000
amz_us,2026-03-01,anespa shower filter,2268378,B01MUBU0YC,0.3667,0.4000,B0CN2L49P5,0.1000,0.0000,,,
amz_us,2026-03-01,md hair shower filter,2268378,B0F484VQDZ,0.7333,0.5000,,,,,,
amz_us,2026-03-01,shower filter and head,2268378,B095K84L6H,0.3333,0.5000,B0CL4SVJQ3,0.1000,0.0000,B0FF1R5G1M,0.0667,0.2500
amz_us,2026-03-01,shower filter jolie,2268378,B0BM4CX6F2,0.4333,0.0000,B01MUBU0YC,0.1000,0.0000,,,
amz_us,2026-03-01,￼shower filter,2268378,B01MUBU0YC,0.2667,0.2500,B095K84L6H,0.0667,0.0000,B0BJDPJNN3,0.0667,0.0000
amz_us,2026-03-01,aquahomegroup 20 stage shower filter,2341343,B095K84L6H,0.4138,0.2500,,,,,,
amz_us,2026-03-01,universal shower head filter,2341343,B01MUBU0YC,0.2069,0.2500,,,,,,
amz_us,2026-03-01,jolee shower head filter,2418591,B0BM4CX6F2,0.3214,0.2000,,,,,,
amz_us,2026-03-01,black shower head filter,2501083,B0CN2L49P5,0.1481,0.0000,,,,,,
amz_us,2026-03-01,￼showerhead filter,2588257,B01MUBU0YC,0.3462,0.0000,B0CL4SVJQ3,0.1154,0.0000,,,
amz_us,2026-03-01,inline shower head filter,2588257,B01MUBU0YC,0.2308,0.1111,B0D8RGF49F,0.1538,0.1111,B0CN2L49P5,0.1154,0.2222
amz_us,2026-03-01,handheld shower head filter,2588257,B0CL4SVJQ3,0.1923,0.4000,B01MUBU0YC,0.0769,0.0000,,,
amz_us,2026-03-01,chlorine shower head filter,2682141,B01MUBU0YC,0.1600,0.0000,B0G4CRQ7WB,0.1200,0.0000,,,
amz_us,2026-03-01,aquabliss shower filter replacement 3 pack,2682141,B01MUBU0YC,0.0400,0.0833,,,,,,
amz_us,2026-03-01,philips shower filter,2682141,B01MUBU0YC,0.0800,0.0000,,,,,,
amz_us,2026-03-01,mdhair shower filter,2682141,B0F484VQDZ,0.4800,0.0000,,,,,,
amz_us,2026-03-01,shower head filter for hair,2682141,B01MUBU0YC,0.3200,1.0000,B0BJDPJNN3,0.0800,0.0000,,,
amz_us,2026-03-01,shower head filter for iron well water,2682141,B01MUBU0YC,0.2000,0.0000,B0CL4SVJQ3,0.1200,0.0000,,,
amz_us,2026-02-22,shower filter,2695,B01MUBU0YC,0.2871,0.2032,B0D8RGF49F,0.0327,0.0267,,,
amz_us,2026-02-22,shower head filter,10428,B01MUBU0YC,0.1653,0.1277,B0CL4SVJQ3,0.0807,0.0331,,,
amz_us,2026-02-22,shower head filter for hard water,15624,B01MUBU0YC,0.1867,0.1454,B0CL4SVJQ3,0.1088,0.0455,,,
amz_us,2026-02-22,shower filter head for hard water,18083,B01MUBU0YC,0.3047,0.2213,,,,,,
amz_us,2026-02-22,jolie shower head filter,23228,B0BM4CX6F2,0.3263,0.0376,,,,,,
amz_us,2026-02-22,shower water filter,26863,B01MUBU0YC,0.2324,0.1733,B0D8RGF49F,0.0801,0.0578,,,
amz_us,2026-02-22,aquabliss shower filter,30671,B01MUBU0YC,0.5657,0.3339,,,,,,
amz_us,2026-02-22,shower filter head,58358,B01MUBU0YC,0.1825,0.1167,B0CL4SVJQ3,0.0884,0.0444,,,
amz_us,2026-02-22,shower filter for hard water,60019,B01MUBU0YC,0.2983,0.2063,,,,,,
amz_us,2026-02-22,showerhead filter,62605,B01MUBU0YC,0.2048,0.1658,B0CL4SVJQ3,0.0753,0.0321,,,
amz_us,2026-02-22,shower head filters,108622,B01MUBU0YC,0.1059,0.0833,B0D8RGF49F,0.0756,0.0417,,,
amz_us,2026-02-22,filter baby shower filter,116722,B01MUBU0YC,0.0665,0.1373,,,,,,
amz_us,2026-02-22,aqua bliss shower head filter for hard water,135171,B01MUBU0YC,0.5517,0.3577,,,,,,
amz_us,2026-02-22,hard water shower filter,138808,B01MUBU0YC,0.2839,0.2083,,,,,,
amz_us,2026-02-22,filterbaby shower filter,140662,B01MUBU0YC,0.0858,0.0833,,,,,,
amz_us,2026-02-22,shower filters to remove toxic chemicals,173982,B01MUBU0YC,0.2126,0.1392,B0D8RGF49F,0.1207,0.0759,B095K84L6H,0.0656,0.0380
amz_us,2026-02-22,shower filters,174871,B01MUBU0YC,0.2216,0.1200,B095K84L6H,0.0343,0.0267,,,
amz_us,2026-02-22,showerhead filters,187143,B01MUBU0YC,0.2535,0.2105,,,,,,
amz_us,2026-02-22,shower head filtered,198049,B0CL4SVJQ3,0.1042,0.0781,B0D14G64QF,0.0744,0.0000,,,
amz_us,2026-02-22,showerhead filter for hard water,279251,B01MUBU0YC,0.2199,0.1837,B0D8RGF49F,0.0705,0.0408,,,
amz_us,2026-02-22,jolie shower filter,292967,B0BM4CX6F2,0.1783,0.0135,,,,,,
amz_us,2026-02-22,shower water filter for hard water,325185,B01MUBU0YC,0.3221,0.3103,B0D8RGF49F,0.0769,0.0690,,,
amz_us,2026-02-22,hard water shower head,330085,B0CL4SVJQ3,0.1171,0.0488,B095K84L6H,0.0634,0.0488,,,
amz_us,2026-02-22,aquahomegroup shower filter,342292,B095K84L6H,0.3939,0.2105,,,,,,
amz_us,2026-02-22,vitamin c shower filter,345964,B01MUBU0YC,0.1071,0.0476,,,,,,
amz_us,2026-02-22,aqua home group shower filter,353474,B095K84L6H,0.3490,0.2097,,,,,,
amz_us,2026-02-22,shower filter for hair and skin,393605,B01MUBU0YC,0.2948,0.2727,B0DP3MGJLY,0.0578,0.0000,,,
amz_us,2026-02-22,organic jaguar shower filter,434303,B01MUBU0YC,0.0828,0.0606,,,,,,
amz_us,2026-02-22,hard water shower head filter,464088,B01MUBU0YC,0.2041,0.3077,B0CL4SVJQ3,0.0748,0.0769,,,
amz_us,2026-02-22,water shower filter,510196,B01MUBU0YC,0.3433,0.2727,B095K84L6H,0.0672,0.0000,,,
amz_us,2026-02-22,shower head filters to remove toxic chemicals,556481,B01MUBU0YC,0.2764,0.2353,B095K84L6H,0.0732,0.0000,B0D8RGF49F,0.0650,0.1176
amz_us,2026-02-22,aquabliss high output revitalizing shower filter,570397,B01MUBU0YC,0.6583,0.6053,B0CN2L49P5,0.0917,0.0789,,,
amz_us,2026-02-22,weddell duo shower filter,617326,B01MUBU0YC,0.0270,0.0000,,,,,,
amz_us,2026-02-22,weaqua shower filter,617326,B0D8RGF49F,0.3243,0.3103,,,,,,
amz_us,2026-02-22,berkey shower filter,746448,B01MUBU0YC,0.1739,0.3750,B095K84L6H,0.0543,0.1250,,,
amz_us,2026-02-22,inline shower filter,771985,B01MUBU0YC,0.3258,0.1250,B0CN2L49P5,0.0562,0.0833,,,
amz_us,2026-02-22,aqua bliss shower filter,838538,B01MUBU0YC,0.6341,0.4118,,,,,,
amz_us,2026-02-22,carbon shower filter,859850,B01MUBU0YC,0.3375,0.1250,B0D8RGF49F,0.0750,0.1250,,,
amz_us,2026-02-22,korabeauticals aquashield shower filter,870688,B01MUBU0YC,0.4937,0.5000,B0CN2L49P5,0.0886,0.0000,,,
amz_us,2026-02-22,canopy shower filter,905452,B0CJ3G16QZ,0.1842,0.1176,,,,,,
amz_us,2026-02-22,well water shower head filter,930038,B01MUBU0YC,0.1892,0.3333,B095K84L6H,0.1486,0.0000,,,
amz_us,2026-02-22,aqua earth shower filter,930038,B01MUBU0YC,0.1622,0.0556,,,,,,
amz_us,2026-02-22,sproos shower filter,930038,B0DP64CGDV,0.0946,0.0000,,,,,,
amz_us,2026-02-22,aqua bliss shower filter head,942817,B01MUBU0YC,0.6164,0.3125,,,,,,
amz_us,2026-02-22,shower filter for well water,942817,B01MUBU0YC,0.1781,0.1538,B0CN2L49P5,0.1370,0.0000,,,
amz_us,2026-02-22,travel shower filter,969585,B01MUBU0YC,0.0986,0.0000,,,,,,
amz_us,2026-02-22,shower head filters for hard water,969585,B01MUBU0YC,0.1972,0.0833,B0D8RGF49F,0.0986,0.1667,,,
amz_us,2026-02-22,shower head filter with handheld,969585,B0CL4SVJQ3,0.2254,0.2222,B0D14G64QF,0.0986,0.0000,B0DP3MGJLY,0.0704,0.0000
amz_us,2026-02-22,portable shower filter for travel,997786,B01MUBU0YC,0.1304,0.2500,,,,,,
amz_us,2026-02-22,shower filter cartridge,1012531,B01MUBU0YC,0.0882,0.0000,,,,,,
amz_us,2026-02-22,joilee showerhead filter,1043201,B0BM4CX6F2,0.4848,0.1667,,,,,,
amz_us,2026-02-22,kdf shower filter,1110740,B01MUBU0YC,0.1290,0.0769,,,,,,
amz_us,2026-02-22,dermoia shower filter,1110740,B01MUBU0YC,0.4032,0.3333,B0F484VQDZ,0.0806,0.0833,,,
amz_us,2026-02-22,ion drops shower head filters,1129260,B0FCY6QVXC,0.1475,0.1333,B0FP1KQD7W,0.1311,0.0667,,,
amz_us,2026-02-22,universal shower filter,1167579,B01MUBU0YC,0.3729,0.5000,,,,,,
amz_us,2026-02-22,hyygia shower filter,1230531,B01MUBU0YC,0.0357,0.0000,,,,,,
amz_us,2026-02-22,fluoride shower filter,1253001,B0D8RGF49F,0.1636,0.0000,B01MUBU0YC,0.0727,0.0000,,,
amz_us,2026-02-22,aquacare shower filter,1300170,B01MUBU0YC,0.0943,0.0000,,,,,,
amz_us,2026-02-22,shower water filter head,1325256,B01MUBU0YC,0.0962,0.1000,,,,,,
amz_us,2026-02-22,best shower filters for hard water,1325256,B01MUBU0YC,0.2692,0.0667,B095K84L6H,0.0962,0.0667,,,
amz_us,2026-02-22,carbon shower head filter,1325256,B095K84L6H,0.1154,0.1667,B0D8RGF49F,0.1154,0.1667,B01MUBU0YC,0.0962,0.1667
amz_us,2026-02-22,black shower filter,1351220,B0CN2L49P5,0.4314,0.2000,,,,,,
amz_us,2026-02-22,best shower filter,1378118,B01MUBU0YC,0.2600,0.3333,B095K84L6H,0.0800,0.0000,,,
amz_us,2026-02-22,"aquabliss high output revitalizing shower filter - reduces dry itchy skin, dandruff, eczema, and dra",1378118,B01MUBU0YC,0.6400,0.6000,B0CN2L49P5,0.0800,0.0667,,,
amz_us,2026-02-22,watersticks shower filter,1406143,B01MUBU0YC,0.1429,0.0000,,,,,,
amz_us,2026-02-22,head shower filter,1406143,B01MUBU0YC,0.2857,0.1111,B0CRHK7MH5,0.0612,0.0000,,,
amz_us,2026-02-22,shower head filter for well water,1435221,B01MUBU0YC,0.1458,0.0000,B095K84L6H,0.0833,0.0000,B0D8RGF49F,0.0833,0.0000
amz_us,2026-02-22,chlorine shower filter,1465708,B01MUBU0YC,0.3617,0.3077,B0D8RGF49F,0.0638,0.1538,B0CN2L49P5,0.0638,0.0769
amz_us,2026-02-22,shower filters for hard water,1497142,B0D8RGF49F,0.1304,0.2222,B01MUBU0YC,0.1087,0.1111,,,
amz_us,2026-02-22,shower filter hard water,1497142,B01MUBU0YC,0.2826,0.2000,B0CN2L49P5,0.0870,0.0000,,,
amz_us,2026-02-22,kdf 55 shower filter,1529838,B01MUBU0YC,0.1556,0.0000,,,,,,
amz_us,2026-02-22,aquabliss high output shower filter,1564191,B01MUBU0YC,0.6364,0.5000,,,,,,
amz_us,2026-02-22,highest rated shower filter,1564191,B01MUBU0YC,0.1818,0.0000,B0F484VQDZ,0.1364,0.1667,,,
amz_us,2026-02-22,water softener shower head filter,1564191,B01MUBU0YC,0.1364,0.1250,B0D9ZJVQCD,0.1136,0.0000,,,
amz_us,2026-02-22,shower filter aquabliss,1637255,B01MUBU0YC,0.4762,0.1429,,,,,,
amz_us,2026-02-22,portable shower filter,1637255,B01MUBU0YC,0.2381,0.0000,,,,,,
amz_us,2026-02-22,shower filter with shower head,1676259,B07Q4MYZNC,0.1951,0.1429,B095K84L6H,0.1463,0.2857,B0CRHK7MH5,0.1220,0.0000
amz_us,2026-02-22,aquatru shower filter,1676259,B01MUBU0YC,0.1463,0.0000,,,,,,
amz_us,2026-02-22,best shower head filter,1676259,B01MUBU0YC,0.2195,0.4286,B095K84L6H,0.1463,0.0000,B0BJDPJNN3,0.0732,0.0000
amz_us,2026-02-22,weaqua heavy duty no bs shower filter,1716977,B0D8RGF49F,0.2500,0.1176,,,,,,
amz_us,2026-02-22,15 stage shower filter,1759664,B01MUBU0YC,0.1026,0.1250,,,,,,
amz_us,2026-02-22,shower water filters,1759664,B01MUBU0YC,0.1795,0.2308,B0D8RGF49F,0.1282,0.0769,,,
amz_us,2026-02-22,water shower head filter,1759664,B01MUBU0YC,0.2564,0.2000,B095K84L6H,0.0513,0.0000,,,
amz_us,2026-02-22,shower filters to remove chlorine and fluoride,1851159,B01MUBU0YC,0.1351,,B0D8RGF49F,0.1081,,,,
amz_us,2026-02-22,feelso shower filter,1851159,B07Q4MYZNC,0.1351,0.0000,,,,,,
amz_us,2026-02-22,reverse osmosis shower filter,1900862,B01MUBU0YC,0.2222,0.0000,B095K84L6H,0.0833,0.2500,,,
amz_us,2026-02-22,aqua shower filter,1900862,B01MUBU0YC,0.3333,0.3333,B095K84L6H,0.1111,0.1667,,,
amz_us,2026-02-22,mdhair shower filter,1953195,B0F484VQDZ,0.4857,0.1667,,,,,,
amz_us,2026-02-22,handheld shower filter,1953195,B0CL4SVJQ3,0.1429,0.0000,B0BJDPJNN3,0.1143,0.0000,,,
amz_us,2026-02-22,aquahomegroup 20 stage shower filter,1953195,B095K84L6H,0.2286,0.0909,,,,,,
amz_us,2026-02-22,shower filter jolie,1953195,B0BM4CX6F2,0.5429,0.0000,,,,,,
amz_us,2026-02-22,shower filter handheld,2007961,B01MUBU0YC,0.1765,0.1000,B0CL4SVJQ3,0.1471,0.1000,,,
amz_us,2026-02-22,best shower filter for hair and skin,2065544,B01MUBU0YC,0.1818,0.4000,B0F484VQDZ,0.0606,0.2000,,,
amz_us,2026-02-22,best shower filter for hard water,2065544,B01MUBU0YC,0.3939,0.3333,B095K84L6H,0.1212,0.3333,B0CN2L49P5,0.0909,0.0000
amz_us,2026-02-22,jolee shower head filter,2065544,B0BM4CX6F2,0.4242,0.0000,,,,,,
amz_us,2026-02-22,drivse showerhead filters,2065544,B0DXV88K7K,0.0606,0.0000,,,,,,
amz_us,2026-02-22,shower filter and head,2126963,B095K84L6H,0.2813,0.0000,B0CL4SVJQ3,0.1250,0.0000,B0CRHK7MH5,0.0938,0.2000
amz_us,2026-02-22,shower filter attachment,2191686,B01MUBU0YC,0.1935,0.1429,,,,,,
amz_us,2026-02-22,shower filter for hair,2191686,B01MUBU0YC,0.3226,0.5000,B0CN2L49P5,0.0968,0.0000,B0BM4CX6F2,0.0645,0.0000
amz_us,2026-02-22,￼showerhead filter,2191686,B01MUBU0YC,0.1613,0.2000,B0D8RGF49F,0.0645,0.2000,,,
amz_us,2026-02-22,eskin filtered shower head filter,2191686,B0DBGMKDX5,0.1935,0.0000,,,,,,
amz_us,2026-02-22,korabeauticals shower filter,2191686,B01MUBU0YC,0.4839,0.5000,B0F484VQDZ,0.2581,0.0000,,,
amz_us,2026-02-22,cobbe shower head filter,2191686,B0BJDPJNN3,0.2258,0.0000,,,,,,
amz_us,2026-02-22,￼shower filter,2260279,B01MUBU0YC,0.3000,0.2500,B0BJDPJNN3,0.1000,0.0000,,,
amz_us,2026-02-22,muravai shower head filter,2260279,B0BWK7LZ8X,0.2333,0.0000,,,,,,
amz_us,2026-02-22,multi-stage shower filter system,2260279,B01MUBU0YC,0.2000,0.1667,B0CN2L49P5,0.1000,0.0000,,,
amz_us,2026-02-22,shower filter for chlorine,2332482,B01MUBU0YC,0.2759,0.0000,,,,,,
amz_us,2026-02-22,inline shower head filter,2332482,B0D8RGF49F,0.1034,0.4000,,,,,,
amz_us,2026-02-22,shower filter with handheld wand,2332482,B0CL4SVJQ3,0.2069,0.3333,B0D14G64QF,0.1034,0.0000,,,
amz_us,2026-02-22,nsf certified shower filters,2408891,B01MUBU0YC,0.1786,0.0000,,,,,,
amz_us,2026-02-22,kdf-55 shower filter,2408891,B01MUBU0YC,0.0714,0.0000,,,,,,
amz_us,2026-02-22,shower filter black,2408891,B0CN2L49P5,0.1786,0.1111,,,,,,
amz_us,2026-02-22,inline shower head filters replaceable cartridge,2408891,B0D8RGF49F,0.1786,0.0000,,,,,,
amz_us,2026-02-22,aquaearth shower filter,2408891,B01MUBU0YC,0.0714,0.0000,,,,,,
amz_us,2026-02-22,hand held shower filter,2408891,B0CL4SVJQ3,0.1071,0.0000,B0DXN3HHBG,0.0714,0.0000,,,
amz_us,2026-02-22,md hair shower filter,2490142,B0F484VQDZ,0.5926,0.1111,,,,,,
amz_us,2026-02-22,universal shower head filter,2490142,B01MUBU0YC,0.2963,0.4000,B095K84L6H,0.1111,0.0000,,,
amz_us,2026-02-22,handheld shower head filter,2490142,B0FNWXG9Q7,0.1111,0.2000,B0BJDPJNN3,0.1111,0.0000,,,
amz_us,2026-02-22,chlorine shower head filter,2490142,B095K84L6H,0.1111,0.0000,B0BJDPJNN3,0.1111,0.0000,,,
amz_us,2026-02-22,qwenchpure kdf-55 shower filter,2577486,B01MUBU0YC,0.1154,0.5000,,,,,,
amz_us,2026-02-22,aquabliss hd multi-stage shower filter sf500,2577486,B01MUBU0YC,0.1154,0.0000,,,,,,
amz_us,2026-02-22,sprite high output shower filter,2577486,B01MUBU0YC,0.1538,0.0000,,,,,,
amz_us,2026-02-22,shower head filter for hair,2577486,B01MUBU0YC,0.1154,0.0000,B0BJDPJNN3,0.1154,0.0000,,,
amz_us,2026-02-22,ryamen shower head filter,2577486,B0D9GH4DBD,0.1538,0.1429,,,,,,
amz_us,2026-02-22,black shower head filter,2670140,B0CN2L49P5,0.1600,0.0000,,,,,,
amz_us,2026-02-22,eskiin filtered showerhead filter,2670140,B0G33K3ST6,0.1600,0.0000,,,,,,
amz_us,2026-02-22,well water shower filter,2670140,B01MUBU0YC,0.2800,1.0000,,,,,,
amz_us,2026-02-22,spark pod shower filter,2670140,B0BY2MPRP5,0.1200,0.1000,,,,,,
amz_us,2026-02-15,shower filter,2470,B01MUBU0YC,0.3019,0.2245,,,,,,
amz_us,2026-02-15,shower head filter,10060,B01MUBU0YC,0.1815,0.1432,B0CL4SVJQ3,0.0890,0.0355,,,
